type,text
Tweet,#CooperativaContigo Fiscalía aún intenta vincular descuartizamiento con sujetos detenidos https://t.co/J3ILIaAyGS https://t.co/ZcFtJa0jVi
Tweet,Eduardo Berizzo y amistosos de @laroja: Yo no pienso en menospreciar a ningún rival #CooperativaContigo https://t.co/RVlklCSHKX https://t.co/vIhCW9Fpeh
Tweet,Marcelino Núñez defendió amistosos de @laRoja: Esto nos va a ayudar a prepararnos bien #CooperativaContigo https://t.co/L3wgcm8k7f https://t.co/yWEPDCVxfq
Tweet,"¡Atención, Colo Colo! Gustavo Quinteros enfrenta complejo panorama para sumar refuerzos #CooperativaContigo https://t.co/dmabdGCEmT https://t.co/5drzxQS0HI"
Tweet,"#CooperativaContigo Karen Bejarano prepara su regreso a la música con su clásico ""No por él"": https://t.co/JH05tqEWRW https://t.co/tyGtoep3ku"
Tweet,"A 50 años del golpe, un tercio de los chilenos cree que Pinochet ""liberó"" al país del marxismo. Chile ""vive un resurgimiento del pinochetismo; la opinión nunca había sido tan autoritaria como en 2023"", alertó el Barómetro CERC-Mori #CooperativaContigo https://t.co/7Djwc6nwP3 https://t.co/yi3v1NJhQK"
Tweet,PSG canceló cena de su fundación por estado de salud de Sergio Rico #CooperativaContigo https://t.co/iFIPk6U7Rf https://t.co/nguo1L6AsE
Tweet,[Streaming 📹] En el informe de @caneoc sabemos de la Roja y de varias noticias relacionadas con la selección chilena #CooperativaContigo https://t.co/CZsbj7Nu4l https://t.co/2kALv9QGaH
Retweet,G. Quinteros muy complicado para sumar refuerzos si no clasifica a los octavos de final en Copa Libertadores. BYN solo está dispuesto gastar en O. Opazo si la operación se ajusta al presupuesto. En el torneo nacional “le alcanza” a juicio de algunos directores. @alairelibrecl
Tweet,Peso Pluma se unirá a Bizarrap para su Session #55 #CooperativaContigo https://t.co/SnNOpNMEmQ https://t.co/yH53uEux4K
Tweet,"[Streaming 📹] ¡Ya comienza Al Aire Libre en Cooperativa! Hoy martes comentan @marcelobarti, @polaco_goldberg y @patomunoz. Conduce @contrerasdelzo. Usa #CooperativaContigo o manda un mensaje de voz al +56978880770 para ser parte del panel https://t.co/dZqeOjj7IR https://t.co/83oy5aQGfO"
Tweet,#CooperativaContigo Hombre fue baleado en su rostro dentro de su casa en Pudahuel https://t.co/PFQRATTTnc
Tweet,#CooperativaContigo Madre e hija murieron atropelladas por una micro en San Bernardo https://t.co/3G3E1IXwgz
Retweet,CyberDay: Las mejores ofertas en juguetes y cómics 💸 #CyberDay2023 https://t.co/YmqnXi4gmE https://t.co/p9yWrazyyc
Tweet,[Video] Agustín Bouzat sobre duelo con Boca Juniors: Va a ser un partido lindo y definitorio #CooperativaContigo https://t.co/VgDkfuDiZe https://t.co/OVRWXVSZ6s
Tweet,Salió a la venta réplica de la estatua de Gallardo y fue furor en redes #CooperativaContigo https://t.co/uRFgF06s3B https://t.co/jBYJRJeDRe
Tweet,Exjugador de la selección de Países Bajos fue acusado del tráfico de 1.300 kilos de cocaína #CooperativaContigo https://t.co/Jrh8P5fU6J https://t.co/FQkjQTqQc0
Tweet,"#CooperativaRegiones [Actualización] Sismo de magnitud 5.4 afectó a regiones de #Arica, #Tarapacá y #Antofagasta: https://t.co/znynMQyr0X https://t.co/fWbBjyowBO"
Tweet,Trabajo soñado: 12 personas pasarán dos meses acostadas y les pagarán 15 millones de pesos #CooperativaContigo https://t.co/fNonlVSYxl https://t.co/GjUdwzs3vI
Tweet,[Opinión] Cuenta pública: ¿Qué esperar en transporte y medioambiente? | por Federico Casanello Frisius https://t.co/2AQcofNvPO https://t.co/G8iF4AeQ8r
Tweet,"[Audio] Conapyme buscará compensación en la reforma tributaria por alza ""brusca"" del sueldo mínimo #CooperativaContigo https://t.co/BIdp1aHf1t https://t.co/TUmzOJ0mpj"
Tweet,La agenda de las Finales de la #NBA entre Denver Nuggets y Miami Heat #CooperativaContigo https://t.co/gpXiAfyMgK https://t.co/emUiihiDqG
Tweet,[VIDEO] Colo Colo vivió jornada de prácticas con público #CooperativaContigo https://t.co/dfTZtNivQI https://t.co/lxXDhb6Kiv
Retweet,"#CyberDay2023: Lo malo de comprar un iPhone barato, pero antiguo 👀📲 #iPhone https://t.co/iLVPV32p8n https://t.co/seNzoNGXQ5"
Tweet,"#CooperativaRegiones Sismo de magnitud 5,5 afectó al norte de Chile: https://t.co/jlGvLVABIF https://t.co/yQIGfyC447"
Tweet,[Fotos] La selección chilena partió su nuevo microciclo con Marcelino Núñez a la cabeza #CooperativaContigo https://t.co/jRjJMq4tLo https://t.co/Sql8C7b7R3
Tweet,#CooperativaContigo Cerro Navia: 35 niños y dos adultos intoxicados por gas sulfhídrico en un colegio https://t.co/GKFL38XdtV https://t.co/eaMTD7YJYY
Tweet,"[Video] Polémica serie ""The Idol"" muestra su trailer oficial a días de su estreno #CooperativaContigo https://t.co/R3YoHuRvWw https://t.co/WuDpBRaGh4"
Retweet,Este martes se conmemoran 61 años del comienzo de la Copa del Mundo de 1962 ¿Cuál ha sido para ti el mejor Mundial de todos los tiempos? Usa #CooperativaContigo o manda un mensaje de voz al +56978880770 para ser parte del panel https://t.co/ioPTxHutJV
Tweet,Incendio destruyó centro de eventos en Vilcún: No se descarta ataque incendiario #CooperativaContigo https://t.co/WzKGOdD4J8
Tweet,¡Bomba! Josep Guardiola llamó a Neymar para llevarlo a Manchester City #CooperativaContigo https://t.co/Jx9vl4fuQy https://t.co/ZCmjnwfH7J
Tweet,[Fotos] Lautaro Martínez contrajo matrimonio civil con Agustina Gandolfo #CooperativaContigo https://t.co/VVo5fqpqlX https://t.co/Kg84LQG7fU
Tweet,[Video] #CooperativaContigo Ucrania: Milagroso rescate de hombre sepultado por escombros https://t.co/OTvMlsYf15 https://t.co/dWUtyWORbd
Tweet,#CooperativaContigo PDI incautó dos toneladas de droga internadas desde Bolivia: https://t.co/tCJc8x7P0u https://t.co/4v1LZ504P5
Tweet,Francia: Seleccionado de rugby fue condenado a prisión por golpear a su mujer en un centro comercial #CooperativaContigo https://t.co/Wtz6b44UZq https://t.co/bgMRfEzx7l
Tweet,"Lula propuso a líderes sudamericanos crear una ""nueva hoja de ruta de la integración"" #CooperativaContigo https://t.co/PKDyFUa4nw https://t.co/u3EupnGMhz"
Tweet,"""Tren de Aragua"" en Concepción: Nueve de los 10 detenidos quedaron en prisión preventiva #CooperativaContigo https://t.co/BZPuL4giDM https://t.co/uXYVFHFYtg"
Tweet,Nicolás Jarry y su buen inicio en Roland Garros: Tener a mi familia al lado ayuda mucho #CooperativaContigo https://t.co/XSFPhERIrP https://t.co/KC3ndhEedf
Tweet,"Mochilera adopta a perrita callejera que la siguió por el sur de Chile: ""Es como si nos hubiera elegido"" #CooperativaContigo https://t.co/H6SFDTcPGx https://t.co/ik5sETIgCI"
Retweet,"CyberDay: ¿Conviene comprar un smartphone ""muy barato""? 🤔📲 #CyberDay2023 #smartphone https://t.co/pZDnLrXN6w https://t.co/AzKSLyzfbM"
Tweet,Medvedev fue sorprendido por Thiago Seyboth Wild en #RolandGarros #CooperativaContigo https://t.co/2HYLreQZHJ https://t.co/oFKpb1HkYT
Tweet,Codelco: Salar de Maricunga tiene la segunda mayor concentración de litio del mundo #CooperativaContigo https://t.co/16m1HmZquz https://t.co/JtK5rEnjdE
Tweet,¡Sorpresa en #RolandGarros! El brasileño Seyboth Wild sacó del torneo a Daniil Medvedev #CooperativaContigo https://t.co/bbwmDYaAtJ
Tweet,Las claves de uno de los proyectos más ambiciosos de China: Su propia estación espacial #CooperativaContigo @EfectoChina https://t.co/AKnZwv9t6D https://t.co/w3TQvM3B8a
Tweet,[Audio] #CooperativaContigo Primer Café | Cicardini: Las isapres metieron la mano al bosillo de sus afiliados y ahora quieren hacerlo con todos los chilenos https://t.co/gWpO7P2qvd https://t.co/hi6z1R6aul
Tweet,[Fotos] ¿El secreto de su éxito? El impactante tratamiento con ventosas de Karim Benzema #CooperativaContigo https://t.co/ML3Tohq1Y4 https://t.co/KTG03Hjdvw
Tweet,Productora denuncia venta de entradas falsas para show de Red Hot Chili Peppers #CooperativaContigo https://t.co/fT2oGMZjOU https://t.co/wKeBAD0B0b
Tweet,[Audio] Primer Café | Luis Pardo: Es raro que sin mediar sumario se retire al subsecretario que conduce la reforma más importante #CooperativaContigo https://t.co/mDr0867s38 https://t.co/bQ4l77Oc5x
Retweet,[Video] Dark Schneider regresa en la segunda temporada de BASTARD‼️🔥 #Bastard #Netflix https://t.co/QzZkx5TXq8 https://t.co/pKD0wvUmLh
Tweet,"[Video] #CooperativaContigo ""¡Hostias!"": Fuerte lluvia colapsó alcantarillas y anegó hospital y Metro de Madrid https://t.co/zumnUUnqD4 https://t.co/bX4af9Xlpq"
Tweet,[VIDEO] El gesto de la hija de Guardiola con Julián Alvarez que se viralizó #CooperativaContigo https://t.co/EEgw1t3Nex https://t.co/BU084YMq3a
Tweet,Sigue la tensión tras choque entre serbokosovares y soldados de la OTAN que dejó 80 lesionados #CooperativaContigo https://t.co/WWmKaFb6wF https://t.co/Kxg0n3eRlC
Tweet,Ciclista Antonio Cabrera dio positivo por dopaje por segunda vez en su carrera #CooperativaContigo https://t.co/zQT1p7sE6j https://t.co/lVsT5ZXnEf
Tweet,James Rodríguez generó una gran polémica con su podio histórico de colombianos #CooperativaContigo https://t.co/qCcXtKO49I https://t.co/mABP4GLNOk
Tweet,Yorka dará un show en el Club Chocolate durante junio #CooperativaContigo https://t.co/C0vH59rpXQ
Retweet,Todos Somos Rudos: Lo que dejó Night of Champions 👊 #WWENOC https://t.co/sNWlHJTmEc https://t.co/G7E0ESWdTF
Tweet,"[Video] #CooperativaContigo Pompeya: 19 siglos después, descubren a otras tres víctimas del Vesubio https://t.co/zvPg41DCv7 https://t.co/ZpfJ1KgNbE"
Tweet,[Video] El día en que Erling Haaland anotó nueve goles en un partido está de aniversario #CooperativaContigo https://t.co/ZdXWhhg2Xd https://t.co/CRtkfYNF8c
Retweet,"AHORA| Juzgado de Garantía de Concepción decreta la prisión preventiva para 9 de los 10 detenidos como integrantes del Tren de Aragua en Concepción, investigados por explotación sexual, trata de personas y tráfico de armas, drogas y municiones. 1 con arresto total @Cooperativa"
Tweet,Alexander Zverev logró un feliz regreso a #RolandGarros #CooperativaContigo https://t.co/HHDNl6cGt2 https://t.co/P2V69ZtZ7T
Retweet,Twitter se arriesga a ser prohibida en Europa: Debe cumplir normas de la UE sobre la lucha contra la desinformación 📵 #Twitter #UE https://t.co/3odMJFh5er https://t.co/bXJlqSgEhO
Retweet,"🩺SALUD | ¿Comer insectos? Una alternativa nutricional
Lee la nota completa en 📲https://t.co/cpanFSWM9W 
#curiososoxnaturaleza #cooperativaciencia #radiocooperativa 

https://t.co/2LLAs4R5F0"
Tweet,Enrique Bunbury anuncia show en el Teatro Caupolicán #CooperativaContigo https://t.co/9dKeU2omxn https://t.co/lASzi5oQCT
Tweet,Pochettino descartó a Joao Félix para su proyecto en Chelsea #CooperativaContigo https://t.co/W78L04s3pA https://t.co/7JZ9c6egjg
Tweet,"Expertos: ""Mitigar el riesgo de extinción por la Inteligencia Artificial debería ser prioridad mundial"" #CooperativaContigo https://t.co/j62sYAfDk5 https://t.co/J4FFHQatVd"
Tweet,Exagente de Cristiano Ronaldo: Es el mejor jugador de toda la historia #CooperativaContigo https://t.co/upAJqYh2IO https://t.co/gO3eefcgLG
Tweet,"Karen Bejarano prepara su regreso a la música con su clásico ""No por él"" #CooperativaContigo https://t.co/JH05tqFuHu https://t.co/8iusz7TfNA"
Retweet,"""Transformers: Rise of the Beasts"" y la experiencia mágica de grabar en Machu Picchu 🇵🇪🎥 #Transformers https://t.co/L4hcIuuu8u https://t.co/C5HjCMCE2x"
Retweet,LLA: El Clausura inicia este 6 de junio con varios chilenos incluidos 🏆 #LLA #LeagueOfLegends https://t.co/j2Grk6KBNe https://t.co/wvuWThjDkl
Tweet,Plataforma Knasta estima que sólo una de cada cuatro ofertas del Cyberday es real #CooperativaContigo https://t.co/YFNAZNx03O https://t.co/R1MwiuxGeN
Tweet,[Opinión] Llegó la hora | por Gustavo Ananía https://t.co/Lu7ymQE3Z7 https://t.co/49ZaYN5LuC
Tweet,Arturo Vidal asoma como opción para partir a Atlético Mineiro #CooperativaContigo https://t.co/a6H4zOfChY https://t.co/64roweuRW9
Tweet,Accidentes de tránsito en Puente Alto y Estación Central dejaron dos fallecidos #CooperativaContigo https://t.co/R55jIo7Qvy
Tweet,[Video] ¡Pura ternura! Orangután pide a madre ver de cerca a su bebé #CooperativaContigo https://t.co/8MEZ3ZgEXb https://t.co/uUCoLeRovY
Tweet,Juventus evitó nueva pérdida de puntos y solo sumó sanción económica #CooperativaContigo https://t.co/Don0Sbyd6A https://t.co/6Lhknqxhn0
Tweet,[Video] #CooperativaContigo EEUU: Automovilista borracha se metió en auto al mar https://t.co/SImevpQUL7 https://t.co/L3kKRQXZAV
Tweet,"Nuevos sonidos: Quinteto del Revés, Amún, EFECTODEVIAJE, Fabiola Machado y ACR #CooperativaContigo https://t.co/03Hv2qtvsO https://t.co/sxmNUZ2F1O"
Tweet,Padre e hija resultaron heridos tras balacera en Peñalolén #CooperativaContigo https://t.co/6NFHR2Mzuy
Tweet,"Desempleo subió en un año: 8,7% en el trimestre móvil febrero-abril #CooperativaContigo https://t.co/6oZu2Uyrcl https://t.co/54pexvlxke"
Retweet,"En @Cooperativa ex Subsec. Larraín dice q tras enterrar las cuentas nocionales @jeannette_jara lo reprendió delante d 30 personas en el congreso y se quebró la relación. De las “conductas no del todo positivas” descarta cualquier acoso. De nuevo, opacidad. #CooperativaContigo"
Tweet,"[Radio en vivo] Daniella Cicardini (Partido Socialista), Gael Yeomans (Convergencia Social), Clemente Pérez (Amarillos por Chile) y Luis Pardo (Instituto Libertad) debaten en El Primer Café: https://t.co/QkQdgHw02O #CooperativaContigo https://t.co/6SjUIAXt6j"
Tweet,Novak Djokovic lanzó mensaje político en Roland Garros y desató otra polémica #CooperativaContigo https://t.co/czvsR8xYuN https://t.co/ldDII2pvg4
Retweet,"AHORA: Ingresa al Palacio Itamaraty el Pdte Gabriel Boric. Compartirá foro con su par venezolano, Nicolás Maduro. @Cooperativa https://t.co/QLUBJNb1w1"
Tweet,Exsubsecretario de Previsión Social Christian Larraín recordó que la ministra Jeannette Jara lo reprendió frente a 30 personas en el Congreso por desahuciar las cuentas nocionales de la reforma de pensiones #CooperativaContigo https://t.co/4Tp6tJNSJ3 https://t.co/1axg9JJuqe
Tweet,"[En vivo📻] El exsubsecretario Christian Larraín conversa con El Diario de @Cooperativa sobre su abrupta salida del Gobierno

#CooperativaContigo https://t.co/QkQdgHw02O"
Reply,"[En vivo📻] Exsubsecretario Larraín: No sé de dónde puede haber surgido esta denuncia, pero lo que sé es que a mi nivel de equipo directivo y con la asociación de funcionarios había una óptima relación de trabajo #CooperativaContigo"
Reply,"[En vivo📻] Exsubsecretario Larraín: En febrero me di cuenta de que la reforma como estaba no tenía los votos para ser aprobadas. Empecé a socializarla para buscar salidas. Y se distanció la relación con la ministra, me reprendió por unas declaraciones #CooperativaContigo"
Reply,"[En vivo📻] Exsubsecretario Larraín: Yo descarto categóricamente haber cometido algún acto o proferido palabra, de ninguna connotación, porque se habla de que hice expresiones supuestamente inadecuadas en público, ni siquiera a solas en mi oficina #CooperativaContigo"
Tweet,"[Video] ""The Teacher"": Foo Fighters estrena épico tema de larga duración #CooperativaContigo https://t.co/gf1kgTHAIX https://t.co/PEGKyFHeUe"
Tweet,[Video] El mercado nocturno de Guiyang: Una vida vibrante bajo las luces de la noche @EfectoChina https://t.co/1wrEpJKlO6 https://t.co/dWLbvLRED4
Reply,"[En vivo📻] Exsubsecretario Larraín: Todo lo que contribuya a la transparencia, bienvenido. Pero qué confianza que puedo tener respecto a un sumario, efectuado ex post a mi salida y dirigido por una persona que ya prejuzgó #CooperativaContigo"
Reply,"[En vivo📻] Exsubsecretario Larraín: Mientras yo estuve en la Subsecretaría, la ministra nunca pidió el sumario #CooperativaContigo"
Reply,"[En vivo📻] Exsubsecretario Larraín: Si era un subsecretario incómodo para la ministra, estaban en todo su derecho para sacarme. Es un cargo a disposición del Presidente. Pero no se puede desechar a una persona sin justificación ni argumento de las causas #CooperativaContigo"
Tweet,"Gobierno lanzó Sistema Nacional de Seguridad Municipal, que ""nivelará la cancha hacia arriba"" #CooperativaContigo https://t.co/6EMIF3Dxoq https://t.co/bDFC09tga6"
Tweet,Vinicius fue citado a declarar por insultos racistas recibidos en Mestalla #CooperativaContigo https://t.co/L1kLlVFxcd https://t.co/t8Jeb9yXs9
Reply,"[En vivo📻] Exsubsecretario Larraín: Se dañó mi imagen, mi integridad, sin ningún resguardo del debido proceso y con acusaciones extremadamente vagas y confusas. Quiero que mi imagen quede restablecida como corresponde #CooperativaContigo"
Reply,"[En vivo📻] Exsubsecretario Larraín: Yo funcionaba con la política de puertas abiertas, mi oficina estaba siempre con la puerta abierta y cualquier funcionario, independiente del nivel, podía entrar y salir a su antojo #CooperativaContigo"
Tweet,"Suprema no se pronunciará respecto al bullado ""proyecto alternativo"" sobre isapres #CooperativaContigo https://t.co/iXmW6msml6 https://t.co/QH8w03Arqr"
Reply,"[En vivo📻] Exsubsecretario Larraín: Se ha dicho que había que velar por el buen ambiente de trabajo, y la verdad es que el ambiente en la Subsecretaría era de primer nivel. De mi equipo directivo, mayoritariamente mujeres, recibí agradecimientos #CooperativaContigo"
Reply,"[En vivo📻] Exsubsecretario Larraín: No sé cómo surge este cuadro, no me hago cargo de trascendidos ni rumores. Solo sé que se me pidió la renuncia por una denuncia de acoso sexual, y cuando pedí antecedentes no me dijeron quién ni los contenidos #CooperativaContigo"
Tweet,Los resultados de este martes 30 en #RolandGarros #CooperativaContigo https://t.co/bbwmDYaAtJ https://t.co/F6yS1PGgeq
Retweet,"AHORA: Llega hasta el Palacio de Itamaraty el Pdte de Venezuela, Nicolás Maduro. Será parte de la Reunión de Pdtes de América del Sur convocada por Lula Da Silva. @Cooperativa https://t.co/NUUUGF7lGw"
Tweet,Rammstein niega que su cantante Till Lindemann haya drogado y abusado de fans #CooperativaContigo https://t.co/HRIhb4VTAp https://t.co/ircb643Zke
Tweet,[Video] A 61 años del inicio del Mundial de Chile 1962 recordamos el triunfo de @laroja ante Suiza #CooperativaContigo https://t.co/xUdKMd2N4D https://t.co/h5ss05SdYi
Tweet,Control sustantivo del TC quedó fuera del anteproyecto constitucional #CooperativaContigo https://t.co/qGxxEDUJ4j https://t.co/RSzn9eWzqX
Tweet,Nicolás Jarry llevó su racha triunfal a Roland Garros y avanzó a segunda ronda #CooperativaContigo https://t.co/5kLZqXUavU https://t.co/GJRZ3jP1ia
Tweet,"Subsecretario de Prevención del Delito, Eduardo Vergara: Robustecer a los municipios es robustecer al Estado (...) no podemos seguir con este vacío municipal #CooperativaContigo https://t.co/jsMkcGVCY6"
Tweet,"Subsecretario de Prevención del Delito, Eduardo Vergara: La reducción de homicidios se sustenta en la reducción de impunidad y hay que darle certeza a la ciudadanía de que se está avanzando #CooperativaContigo https://t.co/jsMkcGVCY6"
Tweet,"Subsecretario de Prevención del Delito, Eduardo Vergara: Casos como el del descuartizamiento son fenómenos a los que Chile no está acostumbrado y que no se va a acostumbrar #CooperativaContigo https://t.co/jsMkcGVCY6"
Tweet,"Subsecretario de Prevención del Delito, Eduardo Vergara: Nunca más los municipios van a tener que competir con otros para conseguir recursos en materia de seguridad #CooperativaContigo https://t.co/jsMkcGVCY6"
Tweet,"El subsecretario de Prevención del Delito, Eduardo Vergara, conversa con El Diario de Cooperativa https://t.co/jsMkcGVCY6 #CooperativaContigo https://t.co/5jf7hPxkpR"
Tweet,¡Lo gana Jarry! El chileno concreta el triunfo ante el boliviano Dellien y accede a segunda ronda en Roland Garros #CooperativaContigo https://t.co/bbwmDYaAtJ https://t.co/PEE8RorjKl
Tweet,¡Quiebra Jarry! El chileno logra un segundo quiebre en el tercer set y ahora sirve por el partido en #RolandGarros #CooperativaContigo https://t.co/bbwmDYaAtJ
Tweet,Acción mundialista: Revisa cuándo y dónde ver los duelos destacados de este martes 30 de mayo en la Agenda de TV de https://t.co/w1jlkOj1wr https://t.co/BDfd0AM3Yq
Tweet,¡Quiebra Jarry! El chileno se pone 3-2 en el tercer set y saca una ventaja que puede ser decisiva en su estreno en #RolandGarros #CooperativaContigo https://t.co/bbwmDYaAtJ
Tweet,"Isapres registraron pérdidas por 3.000 millones durante el primer trimestre, las menores en dos años #CooperativaContigo https://t.co/mddP9K4OsB https://t.co/F1DdizUSV3"
Tweet,Estos son los equipos que sondearon a Alexis Sánchez tras su incierta continuidad en Marsella #CooperativaContigo https://t.co/F4laoOTyI7 https://t.co/AQJp8Lji5R
Tweet,¡Set para Jarry! El chileno aumenta su ventaja ante Dellien en la primera ronda de #RolandGarros #CooperativaContigo https://t.co/bbwmDYaAtJ https://t.co/2sh6EvliS5
Tweet,Cuenta Pública: Diputado Araya afirma que aún no es momento de hablar del legado de Boric #CooperativaContigo https://t.co/eNJyCQaPoi https://t.co/lD9BwxxMIw
Tweet,"Comenzó juicio contra Compagnon, Dávalos y Valero por arista estafa del caso Caval #CooperativaContigo https://t.co/5Pf3C2Bblf https://t.co/ucWmAWh1Rm"
Tweet,"Concepción: 10 detenidos en megaoperativo de la PDI contra el ""Tren de Aragua"" #CooperativaContigo https://t.co/PyYjovIbpu https://t.co/x0T8t1PD60"
Tweet,Cámara despachó proyecto que aumenta el salario mínimo hasta los 500 mil pesos #CooperativaContigo https://t.co/kDOHIRSvtT https://t.co/t98SluDFvB
Tweet,Alcalde denunció que ataque con drones dañó varios edificios de Moscú #CooperativaContigo https://t.co/ZYbBe5avB7 https://t.co/ibiCADFX21
Tweet,Enfrentamiento a tiros dejó nueve heridos en un paseo playero de Florida #CooperativaContigo https://t.co/Es633jdXGp https://t.co/OZieC2jmTC
Tweet,"Comenzó juicio contra Compagnon, Dávalos y Valero por arista estafa del caso Caval #CooperativaContigo https://t.co/5Pf3C2Bblf https://t.co/SAgyFPQyG2"
Tweet,Cuenta Pública: Diputado Araya afirma que aún no es momento de hablar del legado de Boric #CooperativaContigo https://t.co/eNJyCQaPoi https://t.co/e0K5soP0Ep
Tweet,"Suprema no se pronunciará respecto al bullado ""proyecto alternativo"" sobre isapres #CooperativaContigo https://t.co/iXmW6msml6 https://t.co/xbn5WTDvqs"
Tweet,Cámara despachó proyecto que aumenta el salario mínimo hasta los 500 mil pesos #CooperativaContigo https://t.co/kDOHIRSvtT https://t.co/68Psnmoof5
Tweet,"Van Klaveren: ""Venezuela está entrando a un proceso político que creemos interesante"" #CooperativaContigo https://t.co/SChie6i2rD https://t.co/jcPCrR4UTk"
Tweet,Duelos amistosos de @laroja ante Cuba y República Dominicana ya tiene horarios y sedes #CooperativaContigo https://t.co/NVnbk45UOF https://t.co/LRbYZeFP2Y
Tweet,La programación de cuartos de final en la fase zonal de la Copa Chile #CooperativaContigo https://t.co/0lZoloczQI https://t.co/tkfIVFOroS
Tweet,Las llaves de los octavos de final del Mundial Sub 20 en Argentina #CooperativaContigo https://t.co/XvopruKXyD https://t.co/E9MLnnFgU6
Tweet,[Fotos] Miami Heat se cobró revancha en Boston y alzó su séptimo titulo en la Conferencia Este #NBA #CooperativaContigo https://t.co/R8vxRNUBXs https://t.co/ywpctzmdHM
Tweet,[AGENDA] Revisa cuándo y dónde ver los duelos destacados de este martes 30 de mayo en la Agenda de TV de @alairelibrecl #CooperativaContigo https://t.co/KSMPSDo64K https://t.co/dN0SSFNYUw
Tweet,Carabineros adelantó cortes de tránsito en Valparaíso por la Cuenta Pública #CooperativaContigo https://t.co/hSog8FWe5T https://t.co/jJOnDQmX2d
Retweet,"[Fotos] Tiffany Stratton, la nueva campeona de NXT que deslumbra en WWE #CooperativaContigo https://t.co/taxx0QA7qr https://t.co/TyGsIsbt1E"
Tweet,Control sustantivo del TC quedó fuera del anteproyecto constitucional #CooperativaContigo https://t.co/qGxxEDUJ4j https://t.co/kFup2vXOl6
Tweet,[Video] Jimmy Butler y Caleb Martin lideraron a Miami Heat y arruinaron el sueño de los Celtics #NBA #CooperativaContigo https://t.co/MOh7njKSOk https://t.co/N5NulughK9
Tweet,Presidente Boric ya está en Brasil con el objetivo de relanzar integración regional en la cumbre suramericana #CooperativaContigo https://t.co/mBsxaHcnoF https://t.co/jkbGEu9o9N
Tweet,Áreas protegidas: Comisión mixta aprobó proyecto sin el artículo criticado por industria salmonera #CooperativaContigo https://t.co/GzdnSPU7Ux https://t.co/TbZYnIWaHU
Tweet,[Video] Lucas Pratto encendió a Vélez con un gol en la igualdad ante River Plate #CooperativaContigo https://t.co/0iKPeGIylV https://t.co/ddSsTCVosT
Tweet,🔴 Carabineros detuvo a dos personas vinculadas a crimen de hombre descuartizado en Santiago #CooperativaContigo https://t.co/kQRL9HsiFd https://t.co/JV5oTOjjnw
Tweet,Miami Heat evitó el milagro de Boston Celtics y jugará ante Denver Nuggets la final de la #NBA #NBAPlayoffs #CooperativaContigo https://t.co/aytLuSRdF8 https://t.co/e2onNK0uGw
Tweet,River Plate dejó escapar el triunfo sobre el final y se llevó un empate en partidazo ante Vélez #CooperativaContigo https://t.co/t8p0gUvyuP https://t.co/MDudeLfZwR
Tweet,¿Cuándo y dónde ver la final de Sevilla y Roma en la Europa League? #UEL #CooperativaContigo https://t.co/ON502uuAIE https://t.co/WwDx49rHUr
Tweet,Patrullaje preventivo permitió arrestar a cuatro sujetos que portaban droga y armas en San Bernardo #CooperativaContigo https://t.co/w9rWfnNQaT https://t.co/clFw0gJpYH
Tweet,Hermano del capitán de Argentinos Juniors murió acribillado en Rosario #CooperativaContigo https://t.co/fDqnvImmpv https://t.co/xG5UjDTUKp
Tweet,"[Fotos] Los memes por el ""bulto"" de la estatua de Marcelo Gallardo en Argentina #CooperativaContigo https://t.co/sirR14b38C https://t.co/4ekaUgtSdu"
Tweet,Huachipato y O'Higgins conocerán este jueves a sus rivales en la Copa #LibertadoresSub20 #CooperativaContigo https://t.co/b8pLt5h7FG https://t.co/cKAwHGYtEL
Tweet,China lanza la misión tripulada que estrenará su estación espacial #CooperativaContigo @EfectoChina https://t.co/fkCGWx7SoJ https://t.co/kaGezVb5US
Tweet,Choque involucró a un camión y 13 vehículos menores en la Ruta 78 #CooperativaContigo https://t.co/SFDunpot2G https://t.co/eGqJeDKgti
Tweet,"[En vivo] Al Aire Libre TV | ""En la ruta del León"" con la conducción de @alexanderbb25: La situación de Jeisson Vargas en Universidad de Chile https://t.co/ORY8Mojbvv #CooperativaContigo https://t.co/j0g1nSRtrc"
Tweet,Estos son los equipos que sondearon a Alexis Sánchez tras su incierta continuidad en Marsella #CooperativaContigo https://t.co/F4laoOTyI7 https://t.co/R4MLGdkYbX
Tweet,Relator Alberto Jesús López no podrá acercarse a sus víctimas luego de juicio por violencia intrafamiliar #CooperativaContigo https://t.co/7cMng8XREj https://t.co/GznoY5liwD
Tweet,Caszely comparó a Damián Pizarro con Iván Morales en @alairelibrecl: No tienen habilidad para rematar al arco #CooperativaContigo https://t.co/57I1QzULPf https://t.co/qiUPK4KiSO
Tweet,Duelos amistosos de @laroja ante Cuba y República Dominicana ya tiene horarios y sedes #CooperativaContigo https://t.co/NVnbk45UOF https://t.co/7ypU9p7vXr
Tweet,[Video] El intenso entrenamiento de Los Cóndores en la Escuela Militar #CooperativaContigo https://t.co/rQqkoi6xZc https://t.co/bsLOZtzWkO
Tweet,Cámara despachó proyecto que aumenta el salario mínimo hasta los 500 mil pesos #CooperativaContigo https://t.co/kDOHIRSvtT https://t.co/jjswCMMa8G
Tweet,Región Metropolitana vive este martes una nueva alerta ambiental #CooperativaContigo https://t.co/qgA52CKLU3 https://t.co/6hLTy8RzPL
